area,standard,question_type,question,reason,round
MS-LS4,MS-LS4-2,conceptual,"Why do scientists use anatomy to build evolutionary family trees, also called phylogenetic trees?",fk_grade=16.0_out_of_band,3
MS-LS4,MS-LS4-2,conceptual,How does the discovery of a fossil with features of both an older and a newer species help fill in gaps in the evolutionary record?,fk_grade=12.6_out_of_band,3
MS-LS4,MS-LS4-2,conceptual,How can comparing the teeth of a fossil mammal to those of a modern mammal reveal what the fossil animal ate and how the two might be related?,fk_grade=12.2_out_of_band,3
MS-LS4,MS-LS4-2,conceptual,"Why does finding the same type of limb bones in animals as different as frogs, lizards, birds, and humans suggest they all share a common ancestor?",fk_grade=11.3_out_of_band,3
MS-LS4,MS-LS4-2,conceptual,How do anatomical similarities between modern wolves and fossil dog-like ancestors show that wolves have changed over time?,fk_grade=13.1_out_of_band,3
MS-LS4,MS-LS4-2,conceptual,Why would two species living on opposite sides of the world have very similar skeletons if they share a common ancestor?,fk_grade=11.1_out_of_band,3
MS-LS4,MS-LS4-2,conceptual,How does comparing the number of similar anatomical features between species help scientists decide which two species are most closely related?,fk_grade=15.1_out_of_band,3
MS-LS4,MS-LS4-1,applied,"If a scientist finds a fossil of a fish in a rock layer that also contains fossils of many other species that are now extinct, what can the scientist conclude about when that fish lived?",fk_grade=14.9_out_of_band,3
MS-LS4,MS-LS4-1,applied,"If you find fossils of tropical plants like ferns and palm trees in Antarctica today, what does that tell you about Antarctica's past environment?",fk_grade=12.5_out_of_band,3
MS-LS4,MS-LS4-1,applied,"If a type of animal appears in many fossil layers but then suddenly disappears from the fossil record, what does that most likely indicate?",fk_grade=12.9_out_of_band,3
MS-LS4,MS-LS4-1,applied,Suppose scientists find the same type of dinosaur fossil on two continents that are now separated by an ocean. How can scientists use what they know about natural laws to explain this?,fk_grade=9.1_out_of_band,3
MS-LS4,MS-LS4-2,applied,"If you look at an X-ray of a whale's flipper and a human arm, you can see the same set of bones arranged in a similar pattern. What does this similarity tell us about the evolutionary relationship between whales and humans?",fk_grade=10.2_out_of_band,3
MS-LS4,MS-LS4-2,applied,A scientist finds a fossil of an ancient fish called Tiktaalik that has fins with bones arranged like a wrist and fingers. How would a scientist use this fossil to explain the evolutionary relationship between fish and land animals?,fk_grade=10.8_out_of_band,3
MS-LS4,MS-LS4-2,applied,A paleontologist digs up a fossil creature called Archaeopteryx that has feathers like a bird but also claws on its wings and teeth like a dinosaur. How does comparing this fossil's anatomy to both modern birds and dinosaurs help explain their evolutionary relationship?,fk_grade=12.8_out_of_band,3
MS-LS4,MS-LS4-2,applied,"A bat wing, a human arm, and a dog's front leg all have one upper bone, two lower bones, and smaller bones at the end, even though they are used for flying, lifting, and running. How would a scientist use this pattern to make a claim about how these animals are related?",fk_grade=10.0_out_of_band,3
MS-LS4,MS-LS4-3,applied,"If you looked at pictures of a human embryo and a fish embryo at an early stage and saw that both have gill pouches, what would that similarity tell you about humans and fish?",fk_grade=14.3_out_of_band,3
MS-LS4,MS-LS4-3,applied,"A scientist shows you embryo images of a whale and a cow side by side, and they look nearly identical in early stages. What prediction would you make about how closely related these two animals are?",fk_grade=9.8_out_of_band,3
MS-LS4,MS-LS4-3,applied,"If two animals look completely different as adults but their embryos show the same tail structure at an early stage, what should you conclude about using only adult anatomy to determine evolutionary relationships?",fk_grade=19.4_out_of_band,3
MS-LS4,MS-LS4-3,applied,"Imagine you discover an unknown animal's embryo in a picture, and it looks almost identical to a human embryo at an early stage. What prediction would you make about this unknown animal before even seeing what it looks like as an adult?",fk_grade=12.3_out_of_band,3
MS-LS4,MS-LS4-3,applied,"A student compares embryo pictures of a chicken, a turtle, and a rabbit and notices all three have a similar curved body shape and tiny tail in the early stages. How would this observation help the student group these animals by their evolutionary relationships?",fk_grade=12.8_out_of_band,3
MS-LS4,MS-LS4-5,applied,"A farmer has a field of corn plants, and some plants naturally survive cold temperatures better than others. If the farmer uses selective breeding over several generations by only planting seeds from the cold-surviving plants, what would you expect to happen to the corn plants over time?",fk_grade=12.2_out_of_band,3
MS-LS4,MS-LS4-5,applied,"Scientists used genetic engineering to insert a gene from a bacterium into soybean plants that makes the soybeans resistant to a common weed-killing chemical. If a farmer sprays that weed killer on a field of these genetically modified soybeans, what would happen to the soybeans and the weeds?",fk_grade=12.9_out_of_band,3
MS-LS4,MS-LS4-5,applied,"A rancher has one cow that produces an unusually large amount of high-quality milk. If scientists use cloning technology to make copies of that cow, what would you predict about the milk production of the cloned cows compared to the original?",fk_grade=11.7_out_of_band,3
MS-ESS1,MS-ESS1-1,recall,What is a lunar phase?,fk_grade=0.5_out_of_band,3
MS-ESS1,MS-ESS1-1,recall,How long does it take the Moon to complete one full orbit around Earth?,fk_grade=4.2_out_of_band,3
MS-ESS1,MS-ESS1-1,recall,What is a solar eclipse?,fk_grade=2.9_out_of_band,3
MS-ESS1,MS-ESS1-1,recall,What is a lunar eclipse?,fk_grade=2.9_out_of_band,3
MS-ESS1,MS-ESS1-1,recall,What causes the seasons on Earth?,fk_grade=2.5_out_of_band,3
MS-ESS1,MS-ESS1-1,recall,What is the name of the Moon's phase when its lit side is not visible from Earth?,fk_grade=4.2_out_of_band,3
MS-ESS1,MS-ESS1-1,recall,What does the word 'waxing' mean when describing the Moon's phases?,fk_grade=4.8_out_of_band,3
MS-ESS1,MS-ESS1-1,recall,Why does Earth experience summer in the Northern Hemisphere when it is tilted toward the Sun?,fk_grade=9.1_out_of_band,3
MS-ESS1,MS-ESS1-1,recall,What is the umbra in the context of an eclipse?,fk_grade=3.7_out_of_band,3
MS-ESS1,MS-ESS1-2,recall,What keeps the planets in orbit around the Sun?,fk_grade=3.7_out_of_band,3
MS-ESS1,MS-ESS1-2,recall,What is a galaxy?,fk_grade=3.7_out_of_band,3
MS-ESS1,MS-ESS1-2,recall,"Which object in our solar system has the strongest gravitational pull, and why?",fk_grade=9.4_out_of_band,3
MS-ESS1,MS-ESS1-4,recall,What is the geologic time scale?,fk_grade=4.5_out_of_band,3
MS-ESS1,MS-ESS1-4,recall,What are rock strata?,fk_grade=0.7_out_of_band,3
MS-ESS1,MS-ESS1-4,recall,What is an index fossil?,fk_grade=2.9_out_of_band,3
MS-ESS1,MS-ESS1-1,conceptual,Why do we always see the same side of the Moon from Earth?,fk_grade=2.2_out_of_band,3
MS-ESS1,MS-ESS1-1,conceptual,Why does Earth have seasons?,fk_grade=0.5_out_of_band,3
MS-ESS1,MS-ESS1-2,conceptual,How does gravity hold a galaxy together?,fk_grade=9.1_out_of_band,3
MS-ESS1,MS-ESS1-4,conceptual,How do fossils found in rock strata help scientists divide Earth's history into different time periods?,fk_grade=11.3_out_of_band,3
MS-ESS1,MS-ESS1-4,conceptual,How does the geologic time scale help scientists communicate about events that happened billions of years ago?,fk_grade=11.9_out_of_band,3
MS-ESS1,MS-ESS1-3,applied,"If you used a basketball to represent the Sun in a scale model of the solar system, about how big would Earth need to be to keep the same scale?",fk_grade=11.1_out_of_band,3
MS-ESS1,MS-ESS1-3,applied,"If you lined up models of all eight planets from smallest to largest, which planet would be at the end of the line, and roughly how many Earths could fit across it?",fk_grade=11.6_out_of_band,3
MS-ESS1,MS-ESS1-4,applied,"If a geologist finds fish fossils in a rock layer below a layer containing dinosaur fossils, what can they conclude about which animal appeared on Earth first, and how does the geologic time scale support that conclusion?",fk_grade=18.0_out_of_band,3
MS-ESS1,MS-ESS1-4,applied,"Suppose rock layers suddenly show almost no fossils for a long stretch, then a huge variety of new fossils appear in the layers above. Which transition on the geologic time scale might scientists be looking at, and what does the rock strata evidence tell them?",fk_grade=11.3_out_of_band,3
MS-ESS1,MS-ESS1-4,applied,"If a scientist finds trilobite fossils in a rock layer and uses the geologic time scale to date the layer to about 450 million years ago, what era does that place those rocks in, and what can the scientist predict about whether human fossils would be found nearby in the same layer?",fk_grade=21.7_out_of_band,3
MS-ESS2,MS-ESS2-1,recall,What is the rock cycle?,fk_grade=0.5_out_of_band,3
MS-ESS2,MS-ESS2-1,recall,What is the main source of energy that drives the water cycle?,fk_grade=4.8_out_of_band,3
MS-ESS2,MS-ESS2-2,recall,What is a glacier?,fk_grade=0.7_out_of_band,3
MS-ESS2,MS-ESS2-2,recall,What is deposition in geology?,fk_grade=12.3_out_of_band,3
MS-ESS2,MS-ESS2-2,recall,What is a tectonic plate?,fk_grade=2.9_out_of_band,3
MS-ESS2,MS-ESS2-3,recall,What is Pangaea?,fk_grade=1.3_out_of_band,3
MS-ESS2,MS-ESS2-3,recall,What is seafloor spreading?,fk_grade=0.7_out_of_band,3
MS-ESS2,MS-ESS2-3,recall,What is a mid-ocean ridge?,fk_grade=2.9_out_of_band,3
MS-ESS2,MS-ESS2-3,recall,What does it mean when the same type of fossil is found on two different continents that are now separated by an ocean?,fk_grade=9.8_out_of_band,3
MS-ESS2,MS-ESS2-4,recall,What is evaporation?,fk_grade=13.1_out_of_band,3
MS-ESS2,MS-ESS2-5,recall,What is an air mass?,fk_grade=-1.8_out_of_band,3
MS-ESS2,MS-ESS2-5,recall,What is a cold front?,fk_grade=-1.8_out_of_band,3
MS-ESS2,MS-ESS2-6,recall,What are trade winds?,fk_grade=-2.2_out_of_band,3
MS-ESS2,MS-ESS2-6,recall,What is a ocean current?,fk_grade=2.9_out_of_band,3
MS-ESS2,MS-ESS2-2,conceptual,"Why does a river eventually form a wide, flat valley instead of staying a narrow, steep canyon?",fk_grade=9.8_out_of_band,3
MS-ESS2,MS-ESS2-2,conceptual,How do glaciers change the shape of the land as they move?,fk_grade=1.9_out_of_band,3
MS-ESS2,MS-ESS2-3,conceptual,Why do scientists find fossils of the same ancient animal on continents that are now separated by thousands of miles of ocean?,fk_grade=11.8_out_of_band,3
MS-ESS2,MS-ESS2-2,applied,"If a river carries a lot of sediment and then slows down where it meets the ocean, what do you think will happen to all that sediment over time?",fk_grade=11.2_out_of_band,3
MS-ESS2,MS-ESS2-2,applied,"If you lived near a glacier and the climate got warmer over many years, how would you predict the landscape around the glacier to change?",fk_grade=10.2_out_of_band,3
MS-ESS2,MS-ESS2-3,applied,"If you find identical fossils of the same ancient fern on both the west coast of Africa and the east coast of South America, what does that tell you about those two continents in the past?",fk_grade=14.5_out_of_band,3
MS-ESS2,MS-ESS2-3,applied,"If two continents have matching layers of the same unusual rock type along their coastlines, how would a scientist use that as evidence for plate tectonics?",fk_grade=13.2_out_of_band,3
MS-ESS2,MS-ESS2-3,applied,Imagine you notice that the coastlines of South America and Africa look like puzzle pieces that could fit together. How would you use seafloor data to test whether those continents were actually once connected?,fk_grade=10.5_out_of_band,3
MS-ESS2,MS-ESS2-3,applied,"If scientists find fossils of a warm-weather reptile in Antarctica, what prediction about Antarctica's past location would you make using plate tectonics?",fk_grade=15.0_out_of_band,3
MS-ESS2,MS-ESS2-3,applied,"If you are comparing two rock samples—one from India and one from Antarctica—and they turn out to be the same type and age, how does plate tectonics explain that match?",fk_grade=11.8_out_of_band,3
MS-ESS2,MS-ESS2-6,applied,"If you poured cold water and warm water into opposite ends of a tank, what would happen to the water over time, and how does this model what happens in the ocean?",fk_grade=12.7_out_of_band,3
MS-ESS2,MS-ESS2-6,applied,Why do cities near the ocean usually have milder temperatures throughout the year compared to cities that are far inland at the same latitude?,fk_grade=12.5_out_of_band,3
MS-ESS3,MS-ESS3-1,recall,What is an aquifer?,fk_grade=3.7_out_of_band,3
MS-ESS3,MS-ESS3-1,recall,"What type of rock are most fossil fuels, like coal and oil, found in?",fk_grade=3.4_out_of_band,3
MS-ESS3,MS-ESS3-1,recall,"What geoscience process forms ore deposits when hot, mineral-rich fluids move through cracks in rock and deposit minerals as they cool?",fk_grade=11.1_out_of_band,3
MS-ESS3,MS-ESS3-1,recall,What is the difference between a renewable and a nonrenewable resource?,fk_grade=12.3_out_of_band,3
MS-ESS3,MS-ESS3-2,recall,What does the word 'mitigation' mean when scientists talk about natural hazards?,fk_grade=9.7_out_of_band,3
MS-ESS3,MS-ESS3-3,recall,What is environmental monitoring?,fk_grade=18.4_out_of_band,3
MS-ESS3,MS-ESS3-3,recall,What is a pollutant?,fk_grade=3.7_out_of_band,3
MS-ESS3,MS-ESS3-3,recall,What does the term 'carbon footprint' mean?,fk_grade=2.3_out_of_band,3
MS-ESS3,MS-ESS3-3,recall,What is a watershed?,fk_grade=3.7_out_of_band,3
MS-ESS3,MS-ESS3-3,recall,What is the purpose of the Clean Water Act in the United States?,fk_grade=4.9_out_of_band,3
MS-ESS3,MS-ESS3-3,recall,What is biodiversity?,fk_grade=17.0_out_of_band,3
MS-ESS3,MS-ESS3-4,recall,What is the current approximate human population on Earth?,fk_grade=10.2_out_of_band,3
MS-ESS3,MS-ESS3-4,recall,What is deforestation?,fk_grade=13.1_out_of_band,3
MS-ESS3,MS-ESS3-5,recall,What is the greenhouse effect?,fk_grade=2.9_out_of_band,3
MS-ESS3,MS-ESS3-5,recall,What are fossil fuels?,fk_grade=3.7_out_of_band,3
MS-ESS3,MS-ESS3-5,recall,What does the term 'global warming' mean?,fk_grade=2.3_out_of_band,3
MS-ESS3,MS-ESS3-5,recall,"What is deforestation, and how does it affect global temperatures?",fk_grade=9.6_out_of_band,3
MS-ESS3,MS-ESS3-1,conceptual,How does the movement of tectonic plates cause some regions to have rich mineral deposits while others have almost none?,fk_grade=9.9_out_of_band,3
MS-ESS3,MS-ESS3-2,conceptual,Why do scientists study patterns in past earthquake data to predict where future earthquakes might happen?,fk_grade=9.8_out_of_band,3
MS-ESS3,MS-ESS3-2,conceptual,Why do scientists use past volcanic eruption records to warn people before a future eruption?,fk_grade=11.5_out_of_band,3
MS-ESS3,MS-ESS3-2,conceptual,How does an early warning system for tsunamis give coastal communities more time to evacuate?,fk_grade=9.9_out_of_band,3
MS-ESS3,MS-ESS3-2,conceptual,Why are areas near tectonic plate boundaries more likely to experience natural hazards like earthquakes and volcanic eruptions?,fk_grade=15.0_out_of_band,3
MS-ESS3,MS-ESS3-2,conceptual,How does data from past hurricanes help forecasters predict how strong a future hurricane might become?,fk_grade=9.8_out_of_band,3
MS-ESS3,MS-ESS3-2,conceptual,Why do wildfires spread faster and become more destructive during periods of drought?,fk_grade=9.4_out_of_band,3
MS-ESS3,MS-ESS3-2,conceptual,How does planting trees and vegetation on hillsides help reduce the risk of landslides after heavy rain?,fk_grade=9.1_out_of_band,3
MS-ESS3,MS-ESS3-3,conceptual,Why do scientists use water quality testing to monitor the health of a river near a factory?,fk_grade=10.5_out_of_band,3
MS-ESS3,MS-ESS3-3,conceptual,Why does monitoring air quality near a busy highway help protect people's health?,fk_grade=9.4_out_of_band,3
MS-ESS3,MS-ESS3-3,conceptual,How does tracking the population size of a certain fish species help scientists tell whether overfishing is happening?,fk_grade=12.4_out_of_band,3
MS-ESS3,MS-ESS3-3,conceptual,Why is it important to monitor soil quality in areas where people dump waste or use large amounts of pesticides?,fk_grade=11.1_out_of_band,3
MS-ESS3,MS-ESS3-4,conceptual,Why does a growing human population cause more natural resources like fresh water and forests to be used up faster?,fk_grade=11.1_out_of_band,3
